ISO3,Year,Indicator
ESP,2003,UNDP-HDI-IHDI-COEF-INEQ
EST,2003,UNDP-HDI-IHDI-COEF-INEQ
FIN,2003,UNDP-HDI-IHDI-COEF-INEQ
FRA,2003,UNDP-HDI-IHDI-COEF-INEQ
GRC,2003,UNDP-HDI-IHDI-COEF-INEQ
HRV,2003,UNDP-HDI-IHDI-COEF-INEQ
HUN,2003,UNDP-HDI-IHDI-COEF-INEQ
IRL,2003,UNDP-HDI-IHDI-COEF-INEQ
ITA,2003,UNDP-HDI-IHDI-COEF-INEQ
LTU,2003,UNDP-HDI-IHDI-COEF-INEQ
LUX,2003,UNDP-HDI-IHDI-COEF-INEQ
LVA,2003,UNDP-HDI-IHDI-COEF-INEQ
MLT,2003,UNDP-HDI-IHDI-COEF-INEQ
NLD,2003,UNDP-HDI-IHDI-COEF-INEQ
POL,2003,UNDP-HDI-IHDI-COEF-INEQ
PRT,2003,UNDP-HDI-IHDI-COEF-INEQ
ROU,2003,UNDP-HDI-IHDI-COEF-INEQ
SVK,2003,UNDP-HDI-IHDI-COEF-INEQ
SVN,2003,UNDP-HDI-IHDI-COEF-INEQ
SWE,2003,UNDP-HDI-IHDI-COEF-INEQ
AUT,2004,UNDP-HDI-IHDI-COEF-INEQ
BEL,2004,UNDP-HDI-IHDI-COEF-INEQ
BGR,2004,UNDP-HDI-IHDI-COEF-INEQ
CYP,2004,UNDP-HDI-IHDI-COEF-INEQ
CZE,2004,UNDP-HDI-IHDI-COEF-INEQ
DEU,2004,UNDP-HDI-IHDI-COEF-INEQ
DNK,2004,UNDP-HDI-IHDI-COEF-INEQ
ESP,2004,UNDP-HDI-IHDI-COEF-INEQ
EST,2004,UNDP-HDI-IHDI-COEF-INEQ
FIN,2004,UNDP-HDI-IHDI-COEF-INEQ
FRA,2004,UNDP-HDI-IHDI-COEF-INEQ
GRC,2004,UNDP-HDI-IHDI-COEF-INEQ
HRV,2004,UNDP-HDI-IHDI-COEF-INEQ
HUN,2004,UNDP-HDI-IHDI-COEF-INEQ
IRL,2004,UNDP-HDI-IHDI-COEF-INEQ
ITA,2004,UNDP-HDI-IHDI-COEF-INEQ
LTU,2004,UNDP-HDI-IHDI-COEF-INEQ
LUX,2004,UNDP-HDI-IHDI-COEF-INEQ
LVA,2004,UNDP-HDI-IHDI-COEF-INEQ
MLT,2004,UNDP-HDI-IHDI-COEF-INEQ
NLD,2004,UNDP-HDI-IHDI-COEF-INEQ
POL,2004,UNDP-HDI-IHDI-COEF-INEQ
PRT,2004,UNDP-HDI-IHDI-COEF-INEQ
ROU,2004,UNDP-HDI-IHDI-COEF-INEQ
SVK,2004,UNDP-HDI-IHDI-COEF-INEQ
SVN,2004,UNDP-HDI-IHDI-COEF-INEQ
SWE,2004,UNDP-HDI-IHDI-COEF-INEQ
AUT,2005,UNDP-HDI-IHDI-COEF-INEQ
BEL,2005,UNDP-HDI-IHDI-COEF-INEQ
BGR,2005,UNDP-HDI-IHDI-COEF-INEQ
CYP,2005,UNDP-HDI-IHDI-COEF-INEQ
CZE,2005,UNDP-HDI-IHDI-COEF-INEQ
DEU,2005,UNDP-HDI-IHDI-COEF-INEQ
DNK,2005,UNDP-HDI-IHDI-COEF-INEQ
ESP,2005,UNDP-HDI-IHDI-COEF-INEQ
EST,2005,UNDP-HDI-IHDI-COEF-INEQ
FIN,2005,UNDP-HDI-IHDI-COEF-INEQ
FRA,2005,UNDP-HDI-IHDI-COEF-INEQ
GRC,2005,UNDP-HDI-IHDI-COEF-INEQ
HRV,2005,UNDP-HDI-IHDI-COEF-INEQ
HUN,2005,UNDP-HDI-IHDI-COEF-INEQ
IRL,2005,UNDP-HDI-IHDI-COEF-INEQ
ITA,2005,UNDP-HDI-IHDI-COEF-INEQ
LTU,2005,UNDP-HDI-IHDI-COEF-INEQ
LUX,2005,UNDP-HDI-IHDI-COEF-INEQ
LVA,2005,UNDP-HDI-IHDI-COEF-INEQ
MLT,2005,UNDP-HDI-IHDI-COEF-INEQ
NLD,2005,UNDP-HDI-IHDI-COEF-INEQ
POL,2005,UNDP-HDI-IHDI-COEF-INEQ
PRT,2005,UNDP-HDI-IHDI-COEF-INEQ
ROU,2005,UNDP-HDI-IHDI-COEF-INEQ
SVK,2005,UNDP-HDI-IHDI-COEF-INEQ
SVN,2005,UNDP-HDI-IHDI-COEF-INEQ
SWE,2005,UNDP-HDI-IHDI-COEF-INEQ
AUT,2006,UNDP-HDI-IHDI-COEF-INEQ
BEL,2006,UNDP-HDI-IHDI-COEF-INEQ
BGR,2006,UNDP-HDI-IHDI-COEF-INEQ
CYP,2006,UNDP-HDI-IHDI-COEF-INEQ
CZE,2006,UNDP-HDI-IHDI-COEF-INEQ
DEU,2006,UNDP-HDI-IHDI-COEF-INEQ
DNK,2006,UNDP-HDI-IHDI-COEF-INEQ
ESP,2006,UNDP-HDI-IHDI-COEF-INEQ
EST,2006,UNDP-HDI-IHDI-COEF-INEQ
FIN,2006,UNDP-HDI-IHDI-COEF-INEQ
FRA,2006,UNDP-HDI-IHDI-COEF-INEQ
GRC,2006,UNDP-HDI-IHDI-COEF-INEQ
HRV,2006,UNDP-HDI-IHDI-COEF-INEQ
HUN,2006,UNDP-HDI-IHDI-COEF-INEQ
IRL,2006,UNDP-HDI-IHDI-COEF-INEQ
ITA,2006,UNDP-HDI-IHDI-COEF-INEQ
LTU,2006,UNDP-HDI-IHDI-COEF-INEQ
LUX,2006,UNDP-HDI-IHDI-COEF-INEQ
LVA,2006,UNDP-HDI-IHDI-COEF-INEQ
MLT,2006,UNDP-HDI-IHDI-COEF-INEQ
NLD,2006,UNDP-HDI-IHDI-COEF-INEQ
POL,2006,UNDP-HDI-IHDI-COEF-INEQ
PRT,2006,UNDP-HDI-IHDI-COEF-INEQ
ROU,2006,UNDP-HDI-IHDI-COEF-INEQ
SVK,2006,UNDP-HDI-IHDI-COEF-INEQ
SVN,2006,UNDP-HDI-IHDI-COEF-INEQ
SWE,2006,UNDP-HDI-IHDI-COEF-INEQ
AUT,2007,UNDP-HDI-IHDI-COEF-INEQ
BEL,2007,UNDP-HDI-IHDI-COEF-INEQ
BGR,2007,UNDP-HDI-IHDI-COEF-INEQ
CYP,2007,UNDP-HDI-IHDI-COEF-INEQ
CZE,2007,UNDP-HDI-IHDI-COEF-INEQ
DEU,2007,UNDP-HDI-IHDI-COEF-INEQ
DNK,2007,UNDP-HDI-IHDI-COEF-INEQ
ESP,2007,UNDP-HDI-IHDI-COEF-INEQ
EST,2007,UNDP-HDI-IHDI-COEF-INEQ
FIN,2007,UNDP-HDI-IHDI-COEF-INEQ
FRA,2007,UNDP-HDI-IHDI-COEF-INEQ
GRC,2007,UNDP-HDI-IHDI-COEF-INEQ
HRV,2007,UNDP-HDI-IHDI-COEF-INEQ
HUN,2007,UNDP-HDI-IHDI-COEF-INEQ
IRL,2007,UNDP-HDI-IHDI-COEF-INEQ
ITA,2007,UNDP-HDI-IHDI-COEF-INEQ
LTU,2007,UNDP-HDI-IHDI-COEF-INEQ
LUX,2007,UNDP-HDI-IHDI-COEF-INEQ
LVA,2007,UNDP-HDI-IHDI-COEF-INEQ
MLT,2007,UNDP-HDI-IHDI-COEF-INEQ
NLD,2007,UNDP-HDI-IHDI-COEF-INEQ
POL,2007,UNDP-HDI-IHDI-COEF-INEQ
PRT,2007,UNDP-HDI-IHDI-COEF-INEQ
ROU,2007,UNDP-HDI-IHDI-COEF-INEQ
SVK,2007,UNDP-HDI-IHDI-COEF-INEQ
SVN,2007,UNDP-HDI-IHDI-COEF-INEQ
SWE,2007,UNDP-HDI-IHDI-COEF-INEQ
AUT,2008,UNDP-HDI-IHDI-COEF-INEQ
BEL,2008,UNDP-HDI-IHDI-COEF-INEQ
BGR,2008,UNDP-HDI-IHDI-COEF-INEQ
CYP,2008,UNDP-HDI-IHDI-COEF-INEQ
CZE,2008,UNDP-HDI-IHDI-COEF-INEQ
DEU,2008,UNDP-HDI-IHDI-COEF-INEQ
DNK,2008,UNDP-HDI-IHDI-COEF-INEQ
ESP,2008,UNDP-HDI-IHDI-COEF-INEQ
EST,2008,UNDP-HDI-IHDI-COEF-INEQ
FIN,2008,UNDP-HDI-IHDI-COEF-INEQ
FRA,2008,UNDP-HDI-IHDI-COEF-INEQ
GRC,2008,UNDP-HDI-IHDI-COEF-INEQ
HRV,2008,UNDP-HDI-IHDI-COEF-INEQ
HUN,2008,UNDP-HDI-IHDI-COEF-INEQ
IRL,2008,UNDP-HDI-IHDI-COEF-INEQ
ITA,2008,UNDP-HDI-IHDI-COEF-INEQ
LTU,2008,UNDP-HDI-IHDI-COEF-INEQ
LUX,2008,UNDP-HDI-IHDI-COEF-INEQ
LVA,2008,UNDP-HDI-IHDI-COEF-INEQ
MLT,2008,UNDP-HDI-IHDI-COEF-INEQ
NLD,2008,UNDP-HDI-IHDI-COEF-INEQ
POL,2008,UNDP-HDI-IHDI-COEF-INEQ
PRT,2008,UNDP-HDI-IHDI-COEF-INEQ
ROU,2008,UNDP-HDI-IHDI-COEF-INEQ
SVK,2008,UNDP-HDI-IHDI-COEF-INEQ
SVN,2008,UNDP-HDI-IHDI-COEF-INEQ
SWE,2008,UNDP-HDI-IHDI-COEF-INEQ
AUT,2009,UNDP-HDI-IHDI-COEF-INEQ
BEL,2009,UNDP-HDI-IHDI-COEF-INEQ
BGR,2009,UNDP-HDI-IHDI-COEF-INEQ
CYP,2009,UNDP-HDI-IHDI-COEF-INEQ
CZE,2009,UNDP-HDI-IHDI-COEF-INEQ
DEU,2009,UNDP-HDI-IHDI-COEF-INEQ
DNK,2009,UNDP-HDI-IHDI-COEF-INEQ
ESP,2009,UNDP-HDI-IHDI-COEF-INEQ
EST,2009,UNDP-HDI-IHDI-COEF-INEQ
FIN,2009,UNDP-HDI-IHDI-COEF-INEQ
FRA,2009,UNDP-HDI-IHDI-COEF-INEQ
GRC,2009,UNDP-HDI-IHDI-COEF-INEQ
HRV,2009,UNDP-HDI-IHDI-COEF-INEQ
HUN,2009,UNDP-HDI-IHDI-COEF-INEQ
IRL,2009,UNDP-HDI-IHDI-COEF-INEQ
ITA,2009,UNDP-HDI-IHDI-COEF-INEQ
LTU,2009,UNDP-HDI-IHDI-COEF-INEQ
LUX,2009,UNDP-HDI-IHDI-COEF-INEQ
LVA,2009,UNDP-HDI-IHDI-COEF-INEQ
MLT,2009,UNDP-HDI-IHDI-COEF-INEQ
NLD,2009,UNDP-HDI-IHDI-COEF-INEQ
POL,2009,UNDP-HDI-IHDI-COEF-INEQ
PRT,2009,UNDP-HDI-IHDI-COEF-INEQ
ROU,2009,UNDP-HDI-IHDI-COEF-INEQ
SVK,2009,UNDP-HDI-IHDI-COEF-INEQ
SVN,2009,UNDP-HDI-IHDI-COEF-INEQ
SWE,2009,UNDP-HDI-IHDI-COEF-INEQ
DNK,2010,UNDP-HDI-IHDI-COEF-INEQ
ESP,2010,UNDP-HDI-IHDI-COEF-INEQ
DNK,2011,UNDP-HDI-IHDI-COEF-INEQ
ESP,2011,UNDP-HDI-IHDI-COEF-INEQ
DNK,2012,UNDP-HDI-IHDI-COEF-INEQ
ESP,2012,UNDP-HDI-IHDI-COEF-INEQ
DNK,2013,UNDP-HDI-IHDI-COEF-INEQ
ESP,2013,UNDP-HDI-IHDI-COEF-INEQ
AUT,1990,UNDP-HDI-IHDI-INEQ-EDU
BEL,1990,UNDP-HDI-IHDI-INEQ-EDU
BGR,1990,UNDP-HDI-IHDI-INEQ-EDU
CYP,1990,UNDP-HDI-IHDI-INEQ-EDU
CZE,1990,UNDP-HDI-IHDI-INEQ-EDU
DEU,1990,UNDP-HDI-IHDI-INEQ-EDU
DNK,1990,UNDP-HDI-IHDI-INEQ-EDU
ESP,1990,UNDP-HDI-IHDI-INEQ-EDU
EST,1990,UNDP-HDI-IHDI-INEQ-EDU
FIN,1990,UNDP-HDI-IHDI-INEQ-EDU
FRA,1990,UNDP-HDI-IHDI-INEQ-EDU
GRC,1990,UNDP-HDI-IHDI-INEQ-EDU
HRV,1990,UNDP-HDI-IHDI-INEQ-EDU
HUN,1990,UNDP-HDI-IHDI-INEQ-EDU
IRL,1990,UNDP-HDI-IHDI-INEQ-EDU
ITA,1990,UNDP-HDI-IHDI-INEQ-EDU
LTU,1990,UNDP-HDI-IHDI-INEQ-EDU
LUX,1990,UNDP-HDI-IHDI-INEQ-EDU
LVA,1990,UNDP-HDI-IHDI-INEQ-EDU
MLT,1990,UNDP-HDI-IHDI-INEQ-EDU
NLD,1990,UNDP-HDI-IHDI-INEQ-EDU
POL,1990,UNDP-HDI-IHDI-INEQ-EDU
PRT,1990,UNDP-HDI-IHDI-INEQ-EDU
ROU,1990,UNDP-HDI-IHDI-INEQ-EDU
SVK,1990,UNDP-HDI-IHDI-INEQ-EDU
SVN,1990,UNDP-HDI-IHDI-INEQ-EDU
SWE,1990,UNDP-HDI-IHDI-INEQ-EDU
AUT,1991,UNDP-HDI-IHDI-INEQ-EDU
BEL,1991,UNDP-HDI-IHDI-INEQ-EDU
BGR,1991,UNDP-HDI-IHDI-INEQ-EDU
CYP,1991,UNDP-HDI-IHDI-INEQ-EDU
CZE,1991,UNDP-HDI-IHDI-INEQ-EDU
DEU,1991,UNDP-HDI-IHDI-INEQ-EDU
DNK,1991,UNDP-HDI-IHDI-INEQ-EDU
ESP,1991,UNDP-HDI-IHDI-INEQ-EDU
EST,1991,UNDP-HDI-IHDI-INEQ-EDU
FIN,1991,UNDP-HDI-IHDI-INEQ-EDU
FRA,1991,UNDP-HDI-IHDI-INEQ-EDU
GRC,1991,UNDP-HDI-IHDI-INEQ-EDU
HRV,1991,UNDP-HDI-IHDI-INEQ-EDU
HUN,1991,UNDP-HDI-IHDI-INEQ-EDU
IRL,1991,UNDP-HDI-IHDI-INEQ-EDU
ITA,1991,UNDP-HDI-IHDI-INEQ-EDU
LTU,1991,UNDP-HDI-IHDI-INEQ-EDU
LUX,1991,UNDP-HDI-IHDI-INEQ-EDU
LVA,1991,UNDP-HDI-IHDI-INEQ-EDU
MLT,1991,UNDP-HDI-IHDI-INEQ-EDU
NLD,1991,UNDP-HDI-IHDI-INEQ-EDU
POL,1991,UNDP-HDI-IHDI-INEQ-EDU
PRT,1991,UNDP-HDI-IHDI-INEQ-EDU
ROU,1991,UNDP-HDI-IHDI-INEQ-EDU
SVK,1991,UNDP-HDI-IHDI-INEQ-EDU
SVN,1991,UNDP-HDI-IHDI-INEQ-EDU
SWE,1991,UNDP-HDI-IHDI-INEQ-EDU
AUT,1992,UNDP-HDI-IHDI-INEQ-EDU
BEL,1992,UNDP-HDI-IHDI-INEQ-EDU
BGR,1992,UNDP-HDI-IHDI-INEQ-EDU
CYP,1992,UNDP-HDI-IHDI-INEQ-EDU
CZE,1992,UNDP-HDI-IHDI-INEQ-EDU
DEU,1992,UNDP-HDI-IHDI-INEQ-EDU
DNK,1992,UNDP-HDI-IHDI-INEQ-EDU
ESP,1992,UNDP-HDI-IHDI-INEQ-EDU
EST,1992,UNDP-HDI-IHDI-INEQ-EDU
FIN,1992,UNDP-HDI-IHDI-INEQ-EDU
FRA,1992,UNDP-HDI-IHDI-INEQ-EDU
GRC,1992,UNDP-HDI-IHDI-INEQ-EDU
HRV,1992,UNDP-HDI-IHDI-INEQ-EDU
HUN,1992,UNDP-HDI-IHDI-INEQ-EDU
IRL,1992,UNDP-HDI-IHDI-INEQ-EDU
ITA,1992,UNDP-HDI-IHDI-INEQ-EDU
LTU,1992,UNDP-HDI-IHDI-INEQ-EDU
LUX,1992,UNDP-HDI-IHDI-INEQ-EDU
LVA,1992,UNDP-HDI-IHDI-INEQ-EDU
MLT,1992,UNDP-HDI-IHDI-INEQ-EDU
NLD,1992,UNDP-HDI-IHDI-INEQ-EDU
POL,1992,UNDP-HDI-IHDI-INEQ-EDU
PRT,1992,UNDP-HDI-IHDI-INEQ-EDU
ROU,1992,UNDP-HDI-IHDI-INEQ-EDU
SVK,1992,UNDP-HDI-IHDI-INEQ-EDU
SVN,1992,UNDP-HDI-IHDI-INEQ-EDU
SWE,1992,UNDP-HDI-IHDI-INEQ-EDU
AUT,1993,UNDP-HDI-IHDI-INEQ-EDU
BEL,1993,UNDP-HDI-IHDI-INEQ-EDU
BGR,1993,UNDP-HDI-IHDI-INEQ-EDU
CYP,1993,UNDP-HDI-IHDI-INEQ-EDU
CZE,1993,UNDP-HDI-IHDI-INEQ-EDU
DEU,1993,UNDP-HDI-IHDI-INEQ-EDU
DNK,1993,UNDP-HDI-IHDI-INEQ-EDU
ESP,1993,UNDP-HDI-IHDI-INEQ-EDU
EST,1993,UNDP-HDI-IHDI-INEQ-EDU
FIN,1993,UNDP-HDI-IHDI-INEQ-EDU
FRA,1993,UNDP-HDI-IHDI-INEQ-EDU
GRC,1993,UNDP-HDI-IHDI-INEQ-EDU
HRV,1993,UNDP-HDI-IHDI-INEQ-EDU
HUN,1993,UNDP-HDI-IHDI-INEQ-EDU
IRL,1993,UNDP-HDI-IHDI-INEQ-EDU
ITA,1993,UNDP-HDI-IHDI-INEQ-EDU
LTU,1993,UNDP-HDI-IHDI-INEQ-EDU
LUX,1993,UNDP-HDI-IHDI-INEQ-EDU
LVA,1993,UNDP-HDI-IHDI-INEQ-EDU
MLT,1993,UNDP-HDI-IHDI-INEQ-EDU
NLD,1993,UNDP-HDI-IHDI-INEQ-EDU
POL,1993,UNDP-HDI-IHDI-INEQ-EDU
PRT,1993,UNDP-HDI-IHDI-INEQ-EDU
ROU,1993,UNDP-HDI-IHDI-INEQ-EDU
SVK,1993,UNDP-HDI-IHDI-INEQ-EDU
SVN,1993,UNDP-HDI-IHDI-INEQ-EDU
SWE,1993,UNDP-HDI-IHDI-INEQ-EDU
AUT,1994,UNDP-HDI-IHDI-INEQ-EDU
BEL,1994,UNDP-HDI-IHDI-INEQ-EDU
BGR,1994,UNDP-HDI-IHDI-INEQ-EDU
CYP,1994,UNDP-HDI-IHDI-INEQ-EDU
CZE,1994,UNDP-HDI-IHDI-INEQ-EDU
DEU,1994,UNDP-HDI-IHDI-INEQ-EDU
DNK,1994,UNDP-HDI-IHDI-INEQ-EDU
ESP,1994,UNDP-HDI-IHDI-INEQ-EDU
EST,1994,UNDP-HDI-IHDI-INEQ-EDU
FIN,1994,UNDP-HDI-IHDI-INEQ-EDU
FRA,1994,UNDP-HDI-IHDI-INEQ-EDU
GRC,1994,UNDP-HDI-IHDI-INEQ-EDU
HRV,1994,UNDP-HDI-IHDI-INEQ-EDU
HUN,1994,UNDP-HDI-IHDI-INEQ-EDU
IRL,1994,UNDP-HDI-IHDI-INEQ-EDU
ITA,1994,UNDP-HDI-IHDI-INEQ-EDU
LTU,1994,UNDP-HDI-IHDI-INEQ-EDU
LUX,1994,UNDP-HDI-IHDI-INEQ-EDU
LVA,1994,UNDP-HDI-IHDI-INEQ-EDU
MLT,1994,UNDP-HDI-IHDI-INEQ-EDU
NLD,1994,UNDP-HDI-IHDI-INEQ-EDU
POL,1994,UNDP-HDI-IHDI-INEQ-EDU
PRT,1994,UNDP-HDI-IHDI-INEQ-EDU
ROU,1994,UNDP-HDI-IHDI-INEQ-EDU
SVK,1994,UNDP-HDI-IHDI-INEQ-EDU
SVN,1994,UNDP-HDI-IHDI-INEQ-EDU
SWE,1994,UNDP-HDI-IHDI-INEQ-EDU
AUT,1995,UNDP-HDI-IHDI-INEQ-EDU
BEL,1995,UNDP-HDI-IHDI-INEQ-EDU
BGR,1995,UNDP-HDI-IHDI-INEQ-EDU
CYP,1995,UNDP-HDI-IHDI-INEQ-EDU
CZE,1995,UNDP-HDI-IHDI-INEQ-EDU
DEU,1995,UNDP-HDI-IHDI-INEQ-EDU
DNK,1995,UNDP-HDI-IHDI-INEQ-EDU
ESP,1995,UNDP-HDI-IHDI-INEQ-EDU
EST,1995,UNDP-HDI-IHDI-INEQ-EDU
FIN,1995,UNDP-HDI-IHDI-INEQ-EDU
FRA,1995,UNDP-HDI-IHDI-INEQ-EDU
GRC,1995,UNDP-HDI-IHDI-INEQ-EDU
HRV,1995,UNDP-HDI-IHDI-INEQ-EDU
HUN,1995,UNDP-HDI-IHDI-INEQ-EDU
IRL,1995,UNDP-HDI-IHDI-INEQ-EDU
ITA,1995,UNDP-HDI-IHDI-INEQ-EDU
LTU,1995,UNDP-HDI-IHDI-INEQ-EDU
LUX,1995,UNDP-HDI-IHDI-INEQ-EDU
LVA,1995,UNDP-HDI-IHDI-INEQ-EDU
MLT,1995,UNDP-HDI-IHDI-INEQ-EDU
NLD,1995,UNDP-HDI-IHDI-INEQ-EDU
POL,1995,UNDP-HDI-IHDI-INEQ-EDU
PRT,1995,UNDP-HDI-IHDI-INEQ-EDU
ROU,1995,UNDP-HDI-IHDI-INEQ-EDU
SVK,1995,UNDP-HDI-IHDI-INEQ-EDU
SVN,1995,UNDP-HDI-IHDI-INEQ-EDU
SWE,1995,UNDP-HDI-IHDI-INEQ-EDU
AUT,1996,UNDP-HDI-IHDI-INEQ-EDU
BEL,1996,UNDP-HDI-IHDI-INEQ-EDU
BGR,1996,UNDP-HDI-IHDI-INEQ-EDU
CYP,1996,UNDP-HDI-IHDI-INEQ-EDU
CZE,1996,UNDP-HDI-IHDI-INEQ-EDU
DEU,1996,UNDP-HDI-IHDI-INEQ-EDU
DNK,1996,UNDP-HDI-IHDI-INEQ-EDU
ESP,1996,UNDP-HDI-IHDI-INEQ-EDU
EST,1996,UNDP-HDI-IHDI-INEQ-EDU
FIN,1996,UNDP-HDI-IHDI-INEQ-EDU
FRA,1996,UNDP-HDI-IHDI-INEQ-EDU
GRC,1996,UNDP-HDI-IHDI-INEQ-EDU
HRV,1996,UNDP-HDI-IHDI-INEQ-EDU
HUN,1996,UNDP-HDI-IHDI-INEQ-EDU
IRL,1996,UNDP-HDI-IHDI-INEQ-EDU
ITA,1996,UNDP-HDI-IHDI-INEQ-EDU
LTU,1996,UNDP-HDI-IHDI-INEQ-EDU
LUX,1996,UNDP-HDI-IHDI-INEQ-EDU
LVA,1996,UNDP-HDI-IHDI-INEQ-EDU
MLT,1996,UNDP-HDI-IHDI-INEQ-EDU
NLD,1996,UNDP-HDI-IHDI-INEQ-EDU
POL,1996,UNDP-HDI-IHDI-INEQ-EDU
PRT,1996,UNDP-HDI-IHDI-INEQ-EDU
ROU,1996,UNDP-HDI-IHDI-INEQ-EDU
SVK,1996,UNDP-HDI-IHDI-INEQ-EDU
SVN,1996,UNDP-HDI-IHDI-INEQ-EDU
SWE,1996,UNDP-HDI-IHDI-INEQ-EDU
AUT,1997,UNDP-HDI-IHDI-INEQ-EDU
BEL,1997,UNDP-HDI-IHDI-INEQ-EDU
BGR,1997,UNDP-HDI-IHDI-INEQ-EDU
CYP,1997,UNDP-HDI-IHDI-INEQ-EDU
CZE,1997,UNDP-HDI-IHDI-INEQ-EDU
DEU,1997,UNDP-HDI-IHDI-INEQ-EDU
DNK,1997,UNDP-HDI-IHDI-INEQ-EDU
ESP,1997,UNDP-HDI-IHDI-INEQ-EDU
EST,1997,UNDP-HDI-IHDI-INEQ-EDU
FIN,1997,UNDP-HDI-IHDI-INEQ-EDU
FRA,1997,UNDP-HDI-IHDI-INEQ-EDU
GRC,1997,UNDP-HDI-IHDI-INEQ-EDU
HRV,1997,UNDP-HDI-IHDI-INEQ-EDU
HUN,1997,UNDP-HDI-IHDI-INEQ-EDU
IRL,1997,UNDP-HDI-IHDI-INEQ-EDU
ITA,1997,UNDP-HDI-IHDI-INEQ-EDU
LTU,1997,UNDP-HDI-IHDI-INEQ-EDU
LUX,1997,UNDP-HDI-IHDI-INEQ-EDU
LVA,1997,UNDP-HDI-IHDI-INEQ-EDU
MLT,1997,UNDP-HDI-IHDI-INEQ-EDU
NLD,1997,UNDP-HDI-IHDI-INEQ-EDU
POL,1997,UNDP-HDI-IHDI-INEQ-EDU
PRT,1997,UNDP-HDI-IHDI-INEQ-EDU
ROU,1997,UNDP-HDI-IHDI-INEQ-EDU
SVK,1997,UNDP-HDI-IHDI-INEQ-EDU
SVN,1997,UNDP-HDI-IHDI-INEQ-EDU
SWE,1997,UNDP-HDI-IHDI-INEQ-EDU
AUT,1998,UNDP-HDI-IHDI-INEQ-EDU
BEL,1998,UNDP-HDI-IHDI-INEQ-EDU
BGR,1998,UNDP-HDI-IHDI-INEQ-EDU
CYP,1998,UNDP-HDI-IHDI-INEQ-EDU
CZE,1998,UNDP-HDI-IHDI-INEQ-EDU
DEU,1998,UNDP-HDI-IHDI-INEQ-EDU
DNK,1998,UNDP-HDI-IHDI-INEQ-EDU
ESP,1998,UNDP-HDI-IHDI-INEQ-EDU
EST,1998,UNDP-HDI-IHDI-INEQ-EDU
FIN,1998,UNDP-HDI-IHDI-INEQ-EDU
FRA,1998,UNDP-HDI-IHDI-INEQ-EDU
GRC,1998,UNDP-HDI-IHDI-INEQ-EDU
HRV,1998,UNDP-HDI-IHDI-INEQ-EDU
HUN,1998,UNDP-HDI-IHDI-INEQ-EDU
IRL,1998,UNDP-HDI-IHDI-INEQ-EDU
ITA,1998,UNDP-HDI-IHDI-INEQ-EDU
LTU,1998,UNDP-HDI-IHDI-INEQ-EDU
LUX,1998,UNDP-HDI-IHDI-INEQ-EDU
LVA,1998,UNDP-HDI-IHDI-INEQ-EDU
MLT,1998,UNDP-HDI-IHDI-INEQ-EDU
NLD,1998,UNDP-HDI-IHDI-INEQ-EDU
POL,1998,UNDP-HDI-IHDI-INEQ-EDU
PRT,1998,UNDP-HDI-IHDI-INEQ-EDU
ROU,1998,UNDP-HDI-IHDI-INEQ-EDU
SVK,1998,UNDP-HDI-IHDI-INEQ-EDU
SVN,1998,UNDP-HDI-IHDI-INEQ-EDU
SWE,1998,UNDP-HDI-IHDI-INEQ-EDU
AUT,1999,UNDP-HDI-IHDI-INEQ-EDU
BEL,1999,UNDP-HDI-IHDI-INEQ-EDU
BGR,1999,UNDP-HDI-IHDI-INEQ-EDU
CYP,1999,UNDP-HDI-IHDI-INEQ-EDU
CZE,1999,UNDP-HDI-IHDI-INEQ-EDU
DEU,1999,UNDP-HDI-IHDI-INEQ-EDU
DNK,1999,UNDP-HDI-IHDI-INEQ-EDU
ESP,1999,UNDP-HDI-IHDI-INEQ-EDU
EST,1999,UNDP-HDI-IHDI-INEQ-EDU
FIN,1999,UNDP-HDI-IHDI-INEQ-EDU
FRA,1999,UNDP-HDI-IHDI-INEQ-EDU
GRC,1999,UNDP-HDI-IHDI-INEQ-EDU
HRV,1999,UNDP-HDI-IHDI-INEQ-EDU
HUN,1999,UNDP-HDI-IHDI-INEQ-EDU
IRL,1999,UNDP-HDI-IHDI-INEQ-EDU
ITA,1999,UNDP-HDI-IHDI-INEQ-EDU
LTU,1999,UNDP-HDI-IHDI-INEQ-EDU
LUX,1999,UNDP-HDI-IHDI-INEQ-EDU
LVA,1999,UNDP-HDI-IHDI-INEQ-EDU
MLT,1999,UNDP-HDI-IHDI-INEQ-EDU
NLD,1999,UNDP-HDI-IHDI-INEQ-EDU
POL,1999,UNDP-HDI-IHDI-INEQ-EDU
PRT,1999,UNDP-HDI-IHDI-INEQ-EDU
ROU,1999,UNDP-HDI-IHDI-INEQ-EDU
SVK,1999,UNDP-HDI-IHDI-INEQ-EDU
SVN,1999,UNDP-HDI-IHDI-INEQ-EDU
SWE,1999,UNDP-HDI-IHDI-INEQ-EDU
AUT,2000,UNDP-HDI-IHDI-INEQ-EDU
BEL,2000,UNDP-HDI-IHDI-INEQ-EDU
BGR,2000,UNDP-HDI-IHDI-INEQ-EDU
CYP,2000,UNDP-HDI-IHDI-INEQ-EDU
CZE,2000,UNDP-HDI-IHDI-INEQ-EDU
DEU,2000,UNDP-HDI-IHDI-INEQ-EDU
DNK,2000,UNDP-HDI-IHDI-INEQ-EDU
